URL,Size (Bytes),# of Outlinks,Content Type
https://www.usatoday.com/story/news/nation-now/2018/06/06/disney-world-legoland-employees-arrested-child-porn-bust/676131002/,83677,103,text/html
https://www.usatoday.com/story/tech/columnist/baig/2016/06/09/lenovo-unveils-augmented-reality-smartphone-using-googles-project-tango/85647012/,115953,137,text/html
https://www.usatoday.com/story/tech/2019/11/01/fitbit-being-bought-out-google-parent-company-alphabet/4121246002/,107896,135,text/html
https://www.usatoday.com/story/sports/tennis/2020/02/22/defending-champion-tsitsipas-through-to-open-13-final/111363100/,103000,131,text/html
https://www.usatoday.com/story/news/nation/2013/07/10/nc-deck-collapse/2504705/,98198,130,text/html
https://www.usatoday.com/story/news/nation/2020/02/20/lori-vallow-mom-missing-idaho-children-arrested-hawaii/4820242002/,129408,143,text/html
https://www.usatoday.com/media/popular/entertainment/,231394,179,text/html
https://www.usatoday.com/story/money/business/2013/06/03/regulators-firms-oversight/2385855/,108045,134,text/html
https://www.usatoday.com/story/tech/reviewedcom/2020/02/21/10-popular-bathrobes-people-obsessed/111339864/,251356,181,text/html
https://www.usatoday.com/story/sports/ncaab/bigeast/2013/03/06/villanova-upsets-georgetown-ends-11-game-winning-streak/1969587/,114450,137,text/html
https://www.usatoday.com/policing/,110072,138,text/html
https://www.usatoday.com/staff/2647270001/kevin-crowe/,177395,107,text/html
https://www.usatoday.com/story/entertainment/tv/2020/01/31/ted-bundy-falling-for-a-killer-elizabeth-kendall-amazon/4608033002/,125728,146,text/html
https://www.usatoday.com/story/news/world/2019/06/12/saudi-arabia-arms-sale-trump-decision-under-congressional-scrutiny/1425240001/,121051,143,text/html
https://www.usatoday.com/staff/2646759001/melanie-zadrima/,148383,106,text/html
https://www.usatoday.com/elections/results/primaries/democratic/oregon/,174561,105,text/html
https://www.usatoday.com/videos/news/nation/2013/06/03/2386893/,151224,106,text/html
https://www.usatoday.com/staff/2648490001/adam-woodard/,175296,108,text/html
https://www.usatoday.com/sitemap/2018/november/11/,202262,308,text/html
https://www.usatoday.com/story/news/nation/2013/06/03/cybersecurity-threats-grow-workers-needed/2386327/,114738,138,text/html
https://www.usatoday.com/story/opinion/2013/12/12/newtown-shooting-nelson-mandela-your-say/4005739/,85404,110,text/html
https://www.usatoday.com/sitemap/2015/december/,156292,137,text/html
https://www.usatoday.com/story/news/2018/09/07/parkland-survivor-testifies-supreme-court/1224915002/,113858,134,text/html
https://www.usatoday.com/staff/2647932001/david-mastio/,179857,109,text/html
https://www.usatoday.com/story/news/politics/onpolitics/2016/10/03/who-is-the-moderator-of-the-vice-presidential-debate/91329966/,113927,136,text/html
https://www.usatoday.com/story/sports/nascar/2013/10/14/brian-vickers-blood-clot-misses-rest-of-2014-season-michael-waltrip-racing/2980583/,112105,137,text/html
https://www.usatoday.com/story/life/people/2013/10/14/rihanna-tweet-shuts-down-thai-sex-show/2980513/,103481,133,text/html
https://www.usatoday.com/story/news/nation-now/2018/11/08/thousand-oaks-bar-shooting-people-broke-windows-stools-escape/1928031002/,90127,106,text/html
https://www.usatoday.com/story/tech/sciencefair/2013/12/11/space-station-cooling-system-problem/3992607/,102451,131,text/html
https://www.usatoday.com/sitemap/2014/june/,155797,136,text/html
https://www.usatoday.com/story/life/fashion/2020/02/22/milan-fashion-week-carries-amid-coronavirus-economic-concern/4842092002/,115145,135,text/html
https://www.usatoday.com/story/sports/olympics/2013/12/11/kelly-clark-sochi-snowboarding-dew-tour-chloe-kim-breckenridge/3993705/,110197,134,text/html
https://www.usatoday.com/story/tech/columnist/2017/10/29/wi-fi-connection-problems-worst-here-three-ways-solve-them/803027001/,114874,151,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/10/28/50-amazing-gifts-every-type-person-and-budget-gg-19/3975655002/,292414,250,text/html
https://www.usatoday.com/story/news/world/2013/10/14/red-cross-4-of-7-kidnapped-staffers-in-syria-safe/2979129/,106574,133,text/html
https://www.usatoday.com/story/opinion/2013/12/26/pardons-obama-sentencing-twitter-your-say/4213511/,84470,111,text/html
https://www.usatoday.com/story/news/world/2020/01/31/coronavirus-symptoms-britain-russia-who-wuhan-emergency/4620574002/,126829,149,text/html
https://www.usatoday.com/story/tech/2013/12/12/shopify-raises-100-million/3993171/,99791,129,text/html
https://www.usatoday.com/story/news/2019/06/20/abortion-missouri-planned-parenthood-st-louis-columbia-mizzou/1351202001/,134466,142,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/12/17/20-best-shark-tank-products-give-gifts-squatty-potty-bouqs-and-more/4412775002/,277554,209,text/html
https://www.usatoday.com/story/sports/nfl/jaguars/2013/12/11/maurice-jones-drew-mjd-contract-dave-caldwell-free-agency/3993227/,116790,132,text/html
https://www.usatoday.com/story/life/2019/03/13/south-korean-police-question-k-pop-stars-sex-scandals-both-retire/3159076002/,115156,135,text/html
https://www.usatoday.com/videos/news/2013/06/04/2387423/,151246,106,text/html
https://www.usatoday.com/story/sports/ncaaw/2020/02/23/franklin-willard-lead-no-23-missouri-state-to-82-58-win/111365252/,101312,130,text/html
https://www.usatoday.com/story/news/world/2019/06/02/maryland-couple-found-dead-resort-dominican-republic/1321446001/,120058,149,text/html
https://www.usatoday.com/story/sports/nba/blazers/2013/12/27/portland-trail-blazers-los-angeles-clippers-lamarcus-aldridge/4216475/,111630,136,text/html
https://www.usatoday.com/sitemap/2014/september/,156182,136,text/html
https://www.usatoday.com/story/news/world/2013/07/10/uk-spies-cybermercenaries-hiring/2504801/,99230,130,text/html
https://www.usatoday.com/staff/2647631001/heather-tucker/?page=1,175341,109,text/html
https://www.usatoday.com/story/sports/nascar/2013/09/15/chase-sprint-cup-chicagoland-rain-delay-air-titan/2818659/,115214,140,text/html
https://www.usatoday.com/staff/2647631001/heather-tucker/?page=3,162357,110,text/html
https://www.usatoday.com/staff/2647631001/heather-tucker/?page=2,176209,111,text/html
https://www.usatoday.com/story/sports/mlb/redsox/2019/05/09/red-sox-donald-trump-white-house-without-several-players-manager/1150406001/,120392,143,text/html
https://www.usatoday.com/story/life/movies/2019/05/31/randall-park-sings-about-punching-keanu-reeves-always-be-my-maybe/1265396001/,122064,141,text/html
https://www.usatoday.com/sports/soccer/mls/sagarin/2019/rating/,305284,289,text/html
https://www.usatoday.com/story/life/books/2013/06/21/a-very-stable-genius/2444877/isbn/9781984877499/,220539,150,text/html
https://www.usatoday.com/story/travel/columnist/greatamericanbites/2020/01/30/paesanos-philly-style-reopens-philadelphias-best-sandwich-shop/4533926002/,119733,142,text/html
https://www.usatoday.com/story/sports/nfl/2013/10/13/nfl-week-6-san-francisco-49ers-vernon-davis-arizona-cardinals/2977685/,116562,134,text/html
https://www.usatoday.com/sitemap/2019/june/,155797,136,text/html
https://www.usatoday.com/story/opinion/2013/12/12/seized-iraq-jews-column/3989173/,92944,118,text/html
https://www.usatoday.com/story/news/nation/2019/05/08/denver-decriminalizes-magic-mushrooms-historic-vote/1147857001/,109376,132,text/html
https://www.usatoday.com/story/weather/2013/12/11/weather-forecast-thursday/3991969/,100006,131,text/html
https://www.usatoday.com/videos/sports/fantasy/football/2013/12/26/4212965/,150806,106,text/html
https://www.usatoday.com/story/news/2020/01/08/iran-trump-aides-brief-congress-war-powers/2836184001/,132824,148,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/10/22/best-teacher-gifts-25-gift-ideas-teachers-your-life-gg-19/3975943002/,295091,241,text/html
https://www.usatoday.com/story/sports/olympics/2020/02/14/no-plan-b-for-olympics-questions-over-chinese-presence/111320756/,111267,132,text/html
https://www.usatoday.com/sitemap/2019/september/24/,203712,307,text/html
https://www.usatoday.com/story/money/cars/2020/02/08/tesla-stock-cars-pickup-trucks-suv-electric-vehicles-elon-musk/4670654002/,125806,148,text/html
https://www.usatoday.com/story/travel/news/2013/12/11/ntsb-asiana-boeing-fatal-crash-survival/3992985/,109896,133,text/html
https://www.usatoday.com/staff/2647216001/kristin-lam/?page=3,161664,110,text/html
https://www.usatoday.com/story/tech/talkingtech/2018/09/28/how-become-popular-youtube-tips-tricks/1434715002/,113835,136,text/html
https://www.usatoday.com/story/entertainment/tv/2019/12/18/best-tv-shows-series-2010-s-decade-netflix-fx-nbc/2629284001/,149748,162,text/html
https://www.usatoday.com/videos/news/nation/2013/09/16/2819373/,151956,106,text/html
https://www.usatoday.com/sports/nascar/sagarin/2018/rating/,281815,288,text/html
https://www.usatoday.com/story/sports/ncaaf/2019/09/09/college-football-re-rank-sees-lsu-surge-ahead/2256730001/,113465,136,text/html
https://www.usatoday.com/story/travel/airline-news/2019/12/26/women-sue-frontier-airlines-claim-sexual-assault-by-passengers/2748225001/,112663,133,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/10/22/20-best-gifts-best-friends-2019-gg-19/3975993002/,281808,220,text/html
https://www.usatoday.com/sitemap/2019/september/23/,203288,309,text/html
https://www.usatoday.com/story/news/politics/elections/2020/01/15/mike-bloomberg-addresses-claims-sexism-regrets-bawdy-jokes/4480508002/,113201,140,text/html
https://www.usatoday.com/picture-gallery/life/2018/05/09/royal-baby-pictures-watch-prince-louis-grow/34723153/,154278,104,text/html
https://www.usatoday.com/story/opinion/best-of-late-night/2020/02/18/trevor-noah-bernie-sanders-joe-biden-comedy/4795368002/,120539,142,text/html
https://www.usatoday.com/videos/opinion/best-of-late-night/2020/02/14/james-corden-tries-figure-out-why-americans-love-valentines-day-so-much/4762783002/,155305,105,text/html
https://www.usatoday.com/story/todayinthesky/2013/12/12/american-details-order-for-90-new-regional-jets/3996321/,89462,117,text/html
https://www.usatoday.com/staff/2647216001/kristin-lam/?page=1,175340,109,text/html
https://www.usatoday.com/videos/news/2013/12/12/3993559/,151157,106,text/html
https://www.usatoday.com/story/money/markets/2013/10/14/stocks-monday/2978543/,108046,134,text/html
https://www.usatoday.com/story/sports/ncaaw/2020/02/21/thomas-scores-career-high-31-and-no-11-arizona-women-win/111342772/,102544,131,text/html
https://www.usatoday.com/opinion/best-of-late-night/,112415,139,text/html
https://www.usatoday.com/videos/news/nation/2013/11/15/3603103/,151373,106,text/html
https://www.usatoday.com/story/entertainment/celebrities/2020/02/20/jeremy-irons-clarifies-past-anti-abortion-gay-marriage-comments/4824008002/,118296,141,text/html
https://www.usatoday.com/story/travel/news/2019/05/31/dominican-republic-resort-attack-recounted-in-viral-facebook-post/1296836001/,115292,138,text/html
https://www.usatoday.com/story/travel/news/2020/01/28/coronavirus-outbreak-tourism-industries-take-heavy-hit/4595394002/,123597,135,text/html
https://www.usatoday.com/story/money/2018/11/20/stock-market-open-thanksgiving-what-times-does-close-black-friday/2066594002/,107503,132,text/html
https://www.usatoday.com/story/life/books/2013/07/22/book-buzz/2574603/,111269,144,text/html
https://www.usatoday.com/elections/results/primaries/democratic/idaho/,176096,105,text/html
https://www.usatoday.com/story/life/tv/2016/08/16/jonbenet-ramsey-murder-new-tv-shows/88768310/,117259,136,text/html
https://www.usatoday.com/story/news/2016/10/03/evening-news-roundup-monday/91462894/,114217,156,text/html
https://www.usatoday.com/story/news/nation/2013/11/15/waitress-no-tip/3597401/,107608,134,text/html
https://www.usatoday.com/story/sports/ncaab/2013/11/15/michigan-state-spartans-avoid-upsetcolumbia-lions/3607593/,114762,137,text/html
https://www.usatoday.com/sports/tennis/results/2018/mens-tennis/1397/,300927,335,text/html
https://www.usatoday.com/story/tech/reviewedcom/2018/11/15/best-luxury-gifts-2018-20-expensive-gifts-everyone-love/2012176002/,297483,226,text/html
https://www.usatoday.com/story/sports/mlb/padres/2013/05/28/yasmani-grandals-suspension-ends/2368231/,106171,132,text/html
https://www.usatoday.com/sports/tennis/results/2019/mens-tennis/1397/,300811,334,text/html
https://www.usatoday.com/story/sports/nba/2013/09/28/watchability-rankings-chicago-bulls-derrick-rose/2887101/,128254,161,text/html
https://www.usatoday.com/story/sports/nfl/columnist/bell/2013/05/28/aaron-rodgers-green-bay-packers/2368117/,113162,133,text/html
https://www.usatoday.com/videos/weather/2013/05/29/2369413/,149879,102,text/html
https://www.usatoday.com/sitemap/2013/october/31/,194986,309,text/html
https://www.usatoday.com/sitemap/2016/june/9/,197687,309,text/html
https://www.usatoday.com/videos/news/2013/07/22/2574705/,151300,106,text/html
https://www.usatoday.com/sitemap/2013/may/6/,194494,308,text/html
https://www.usatoday.com/sports/nascar/sagarin/2011/rating/,282564,288,text/html
https://www.usatoday.com/story/life/movies/2013/11/15/team-oscar-academy-channing-tatum/3597965/,104804,133,text/html
https://www.usatoday.com/videos/opinion/2013/05/29/2368793/,151404,105,text/html
https://www.usatoday.com/story/life/movies/2013/07/21/marvel-comic-con-guardians-of-the-galaxy/2569557/,112581,136,text/html
https://www.usatoday.com/story/sports/ncaaf/sec/2013/09/28/college-football-lsu-tigers-georgia-bulldogs/2887593/,115345,134,text/html
https://www.usatoday.com/videos/news/2013/05/29/2368421/,151277,106,text/html
https://www.usatoday.com/story/news/world/2013/05/29/france-gay-marriage-security/2368989/,107301,133,text/html
https://www.usatoday.com/story/tech/reviewedcom/2019/10/23/the-5-smart-gadgets-that-make-transitioning-to-winter-less-miserable/40405637/,254863,187,text/html
https://www.usatoday.com/staff/2646746001/nathan-bomey/?page=1,175470,109,text/html
https://www.usatoday.com/videos/news/2013/05/29/2368469/,151519,106,text/html
https://www.usatoday.com/story/entertainment/celebrities/2020/02/20/ellen-degeneres-diddy-surprises-kids-with-cancer-show/4820474002/,114209,139,text/html
https://www.usatoday.com/staff/2646746001/nathan-bomey/?page=3,161291,110,text/html
https://www.usatoday.com/story/life/2015/04/13/serial-podcast-undisclosed/25501075/,106347,131,text/html
https://www.usatoday.com/story/life/books/2013/11/16/book-picks-for-the-weekend/3518631/,107811,138,text/html
https://www.usatoday.com/story/sports/ncaab/2020/02/22/czinano-doyla-lead-no-19-iowa-women-past-penn-st/111363666/,102844,131,text/html
https://www.usatoday.com/story/sports/nhl/2013/05/28/detroit-red-wings-chicago-blackhawks-game-7-preview/2368045/,107768,133,text/html
https://www.usatoday.com/story/news/politics/fact-check/2019/03/10/doug-ducey-veto-arizona-income-tax-bill/2801616002/,123924,143,text/html
https://www.usatoday.com/sitemap/2013/may/5/,195701,308,text/html
https://www.usatoday.com/elections/results/primaries/democratic/american-samoa/,172321,116,text/html
https://www.usatoday.com/sports/nascar/,116780,146,text/html
https://www.usatoday.com/opinion/todaysdebate/,110171,139,text/html
https://www.usatoday.com/story/tech/news/2016/07/29/apple-asks-supreme-court-rule-samsung-patent-damages/87762028/,104044,136,text/html
https://www.usatoday.com/videos/life/2013/11/15/3603239/,151072,106,text/html
https://www.usatoday.com/story/news/nation-now/2016/10/15/nj-transit-resume-full-hoboken-service-since-crash/92143376/,106008,135,text/html
https://www.usatoday.com/story/news/politics/2020/01/31/coronavirus-donald-trump-declares-public-health-emergency/4625299002/,117538,138,text/html
